timestamp,open,high,low,close,volume,symbol,timeframe
2024-01-03 11:24:00,17016.7,17019.54,17016.42,17018.8,114,MNQ,1m
2024-01-03 11:25:00,17018.8,17019.54,17017.08,17017.71,105,MNQ,1m
2024-01-03 11:26:00,17017.71,17020.47,17016.9,17019.35,121,MNQ,1m
2024-01-03 11:27:00,17019.35,17020.15,17018.55,17019.37,120,MNQ,1m
2024-01-03 11:28:00,17019.37,17021.72,17018.71,17021.42,116,MNQ,1m
2024-01-03 11:29:00,17021.42,17022.39,17020.5,17021.41,121,MNQ,1m
2024-01-03 11:30:00,17021.41,17022.47,17020.09,17020.93,109,MNQ,1m
2024-01-03 11:31:00,17020.93,17022.94,17020.27,17022.07,111,MNQ,1m
2024-01-03 11:32:00,17022.07,17023.69,17020.9,17022.89,157,MNQ,1m
2024-01-03 11:33:00,17022.89,17023.33,17019.42,17019.93,126,MNQ,1m
2024-01-03 11:34:00,17019.93,17020.35,17018.92,17019.47,160,MNQ,1m
2024-01-03 11:35:00,17019.47,17020.88,17017.17,17018.42,122,MNQ,1m
2024-01-03 11:36:00,17018.42,17018.93,17017.58,17017.9,137,MNQ,1m
2024-01-03 11:37:00,17017.9,17018.46,17016.97,17017.75,109,MNQ,1m
2024-01-03 11:38:00,17017.75,17018.58,17014.92,17015.81,128,MNQ,1m
2024-01-03 11:39:00,17015.81,17016.76,17014.79,17016.29,142,MNQ,1m
2024-01-03 11:40:00,17016.29,17017.09,17014.86,17015.31,160,MNQ,1m
2024-01-03 11:41:00,17015.31,17016.2,17013.96,17014.92,114,MNQ,1m
2024-01-03 11:42:00,17014.92,17015.97,17013.99,17014.73,117,MNQ,1m
2024-01-03 11:43:00,17014.73,17016.9,17013.44,17015.61,141,MNQ,1m
2024-01-03 11:44:00,17015.61,17016.78,17013.59,17014.12,132,MNQ,1m
2024-01-03 11:45:00,17014.12,17014.8,17011.62,17012.52,155,MNQ,1m
2024-01-03 11:46:00,17012.52,17013.15,17011.76,17012.38,155,MNQ,1m
2024-01-03 11:47:00,17012.38,17013.75,17010.44,17011.31,168,MNQ,1m
2024-01-03 11:48:00,17011.31,17013.12,17010.69,17012.36,143,MNQ,1m
2024-01-03 11:49:00,17012.36,17012.82,17008.82,17009.17,131,MNQ,1m
2024-01-03 11:50:00,17009.17,17010.3,17005.67,17006.46,144,MNQ,1m
2024-01-03 11:51:00,17006.46,17008.9,17005.46,17007.99,128,MNQ,1m
2024-01-03 11:52:00,17007.99,17008.98,17006.24,17006.9,134,MNQ,1m
2024-01-03 11:53:00,17006.9,17008.5,17006.24,17007.56,147,MNQ,1m
2024-01-03 11:54:00,17007.56,17008.38,17005.32,17006.2,143,MNQ,1m
2024-01-03 11:55:00,17006.2,17007.15,17005.25,17006.21,2749,MNQ,1m
2024-01-03 11:56:00,17006.21,17008.61,17004.99,17008.06,173,MNQ,1m
2024-01-03 11:57:00,17008.06,17009.12,17006.6,17007.41,178,MNQ,1m
2024-01-03 11:58:00,17007.41,17008.17,17006.5,17006.91,176,MNQ,1m
2024-01-03 11:59:00,17006.91,17009.25,17006.31,17008.07,184,MNQ,1m
2024-01-03 12:00:00,17008.07,17009.07,17007.07,17008.42,101,MNQ,1m
2024-01-03 12:01:00,17008.42,17009.66,17007.69,17008.37,114,MNQ,1m
2024-01-03 12:02:00,17008.37,17010.57,17007.68,17009.57,140,MNQ,1m
2024-01-03 12:03:00,17009.57,17010.34,17008.91,17009.51,106,MNQ,1m
2024-01-03 12:04:00,17009.51,17011.25,17008.32,17010.3,94,MNQ,1m
2024-01-03 12:05:00,17010.3,17012.74,17009.4,17012.04,120,MNQ,1m
2024-01-03 12:06:00,17012.04,17012.69,17010.08,17011.29,144,MNQ,1m
2024-01-03 12:07:00,17011.29,17012.47,17010.19,17011.72,87,MNQ,1m
2024-01-03 12:08:00,17011.72,17012.72,17008.3,17009.12,102,MNQ,1m
2024-01-03 12:09:00,17009.12,17009.89,17008.32,17009.42,118,MNQ,1m
2024-01-03 12:10:00,17009.42,17012.67,17008.73,17011.83,141,MNQ,1m
2024-01-03 12:11:00,17011.83,17012.09,17010.49,17011.36,124,MNQ,1m
2024-01-03 12:12:00,17011.36,17013.01,17010.85,17012.38,96,MNQ,1m
2024-01-03 12:13:00,17012.38,17013.19,17010.94,17011.22,150,MNQ,1m
2024-01-03 12:14:00,17011.22,17012.7,17011.04,17011.96,124,MNQ,1m
2024-01-03 12:15:00,17011.96,17013.07,17010.67,17010.77,123,MNQ,1m
2024-01-03 12:16:00,17010.77,17011.78,17009.73,17010.36,103,MNQ,1m
2024-01-03 12:17:00,17010.36,17011.8,17009.11,17010.86,104,MNQ,1m
2024-01-03 12:18:00,17010.86,17011.29,17009.52,17010.62,154,MNQ,1m
2024-01-03 12:19:00,17010.62,17011.28,17008.92,17009.72,130,MNQ,1m
2024-01-03 12:20:00,17009.72,17010.76,17006.98,17007.85,108,MNQ,1m
2024-01-03 12:21:00,17007.85,17008.62,17004.97,17005.96,103,MNQ,1m
2024-01-03 12:22:00,17005.96,17006.98,17002.85,17003.71,113,MNQ,1m
2024-01-03 12:23:00,17003.71,17005.49,17002.8,17004.22,108,MNQ,1m
2024-01-03 12:24:00,17004.22,17005.77,17003.62,17005.02,163,MNQ,1m
2024-01-03 12:25:00,17005.02,17006.46,17004.35,17005.55,157,MNQ,1m
2024-01-03 12:26:00,17005.55,17006.43,17003.71,17004.32,134,MNQ,1m
2024-01-03 12:27:00,17004.32,17006.21,17003.59,17005.44,164,MNQ,1m
2024-01-03 12:28:00,17005.44,17007.02,17004.16,17006.13,153,MNQ,1m
2024-01-03 12:29:00,17006.13,17007.41,17005.45,17006.7,159,MNQ,1m
2024-01-03 12:30:00,17006.7,17007.73,17006.31,17006.68,2896,MNQ,1m
2024-01-03 12:31:00,17006.68,17008.44,17005.79,17007.73,137,MNQ,1m
2024-01-03 12:32:00,17007.73,17008.84,17005.36,17006.4,123,MNQ,1m
2024-01-03 12:33:00,17006.4,17007.4,17003.69,17004.6,118,MNQ,1m
2024-01-03 12:34:00,17004.6,17005.49,17001.75,17002.69,151,MNQ,1m
2024-01-03 12:35:00,17002.69,17003.79,17001.52,17002.92,122,MNQ,1m
2024-01-03 12:36:00,17002.92,17005.13,17002.16,17004.41,161,MNQ,1m
2024-01-03 12:37:00,17004.41,17005.23,17001.21,17002.32,145,MNQ,1m
2024-01-03 12:38:00,17002.32,17002.89,17000.41,17001.04,152,MNQ,1m
2024-01-03 12:39:00,17001.04,17003.5,17000.12,17002.83,165,MNQ,1m
2024-01-03 12:40:00,17002.83,17003.78,16999.85,17000.6,136,MNQ,1m
2024-01-03 12:41:00,17000.6,17001.76,16999.51,17001.31,179,MNQ,1m
2024-01-03 12:42:00,17001.31,17001.99,17000.29,17000.95,143,MNQ,1m
2024-01-03 12:43:00,17000.95,17002.66,16999.98,17001.8,132,MNQ,1m
2024-01-03 12:44:00,17001.8,17002.5,17000.44,17001.81,171,MNQ,1m
2024-01-03 12:45:00,17001.81,17002.92,16998.81,16999.95,137,MNQ,1m
2024-01-03 12:46:00,16999.95,17001.0,16997.9,16998.94,154,MNQ,1m
2024-01-03 12:47:00,16998.94,16999.74,16998.2,16999.0,140,MNQ,1m
2024-01-03 12:48:00,16999.0,17000.33,16998.43,16999.49,164,MNQ,1m
2024-01-03 12:49:00,16999.49,17001.53,16998.52,17000.5,148,MNQ,1m
2024-01-03 12:50:00,17000.5,17001.98,16999.91,17001.41,122,MNQ,1m
2024-01-03 12:51:00,17001.41,17002.27,16998.69,16999.47,137,MNQ,1m
2024-01-03 12:52:00,16999.47,16999.96,16997.88,16998.96,98,MNQ,1m
2024-01-03 12:53:00,16998.96,16999.85,16997.73,16998.18,142,MNQ,1m
2024-01-03 12:54:00,16998.18,17000.8,16996.8,16999.93,127,MNQ,1m
2024-01-03 12:55:00,16999.93,17002.49,16999.27,17001.76,123,MNQ,1m
2024-01-03 12:56:00,17001.76,17002.54,17000.69,17001.39,134,MNQ,1m
2024-01-03 12:57:00,17001.39,17003.94,17000.02,17003.17,136,MNQ,1m
2024-01-03 12:58:00,17003.17,17004.19,17002.13,17003.3,106,MNQ,1m
2024-01-03 12:59:00,17003.3,17003.88,17001.53,17002.45,109,MNQ,1m
